id,raw_text,normalized_text,label,aspect,style,noise_types,difficulty,canonical_group_id,generation_batch,approved
curated-v2-0742,"Toy ta Yaris Ativ nhìn như xe chạy dịch vụ, đứng cạnh Honda City nhã nhặn thua sạch phần ngoại hình.","Toyota ta Yaris Ativ nhìn như xe chạy dịch vụ, đứng cạnh Honda City nhã nhặn thua sạch phần ngoại hình.",negative,thiết kế,comparison,"[""brand_alias""]",medium,curated-v2-g0742,curated-v2,approved
curated-v2-0743,Mat truoc Kia Sonet roi ram qua.,Mat truoc Kia Sonet roi ram qua.,negative,thiết kế,short,"[""missing_diacritics""]",hard,curated-v2-g0743,curated-v2,approved
curated-v2-0744,"VF 7 bản mới thêm la zăng to nhưng tổng thể cx nặng nề, nhìn kỳ quáaa 😡","Vinfast 7 bản mới thêm la zăng to nhưng tổng thể cũng nặng nề, nhìn kỳ quá 😡",negative,thiết kế,conversational,"[""brand_alias"", ""teencode"", ""elongation"", ""emoji""]",hard,curated-v2-g0744,curated-v2,approved
curated-v2-0745,"Mazda CX-5 2.5 turbo lên dốc đèo Prenn vẫn gằn đều, không phải đạp sâu chân ga.","Mazda cũng-5 2.5 turbo lên dốc đèo Prenn vẫn gằn đều, không phải đạp sâu chân ga.",positive,động cơ,review,[],easy,curated-v2-g0745,curated-v2,approved
curated-v2-0746,"Toyota Vios chạy 3 năm động cơ chưa một lần trục trặc, đáng tin đc.","Toyota Vios chạy 3 năm động cơ chưa một lần trục trặc, đáng tin được.",positive,động cơ,comment,"[""teencode""]",easy,curated-v2-g0746,curated-v2,approved
curated-v2-0747,"Vinfast VF 8 cầm 5,8 giây lên 100, rơ ra ngã tư là át hẳn dòng xăng cùng chỗ.","Vinfast Vinfast 8 cầm 5,8 giây lên 100, rơ ra ngã tư là át hẳn dòng xăng cùng chỗ.",positive,động cơ,conversational,[],easy,curated-v2-g0747,curated-v2,approved
curated-v2-0748,"Vinfast VF 6 bản Eco động cơ 128 mã lực, chở đủ 5 người lên đèo có đuối không các bác?","Vinfast Vinfast 6 bản Eco động cơ 128 mã lực, chở đủ 5 người lên đèo có đuối không các bác?",neutral,động cơ,question,"[""brand_alias""]",medium,curated-v2-g0748,curated-v2,approved
curated-v2-0749,Toyota Corolla Cross bản 1.8 xăng chạy êm nhưng vượt xe trên quốc lộ cần đạp ga dứt khoát mới nhích.,Toyota Corolla Cross bản 1.8 xăng chạy êm nhưng vượt xe trên quốc lộ cần đạp ga dứt khoát mới nhích.,neutral,động cơ,review,[],easy,curated-v2-g0749,curated-v2,approved
curated-v2-0750,Hyundai Creta máy 1.5 đủ dùng trong phố.,Hyundai Creta máy 1.5 đủ dùng trong phố.,neutral,động cơ,short,[],easy,curated-v2-g0750,curated-v2,approved
curated-v2-0751,"Mitsu Outlander máy 2.0 gầm ga bao nhiêu mã lực, kéo được xe moóc nhỏ không?","Mitsubishi Outlander máy 2.0 gầm ga bao nhiêu mã lực, kéo được xe moóc nhỏ không?",neutral,động cơ,question,"[""brand_alias""]",medium,curated-v2-g0751,curated-v2,approved
curated-v2-0752,Ford Ranger rung rõ ở vô lăng mỗi lần đề máy buổi sáng.,Ford Ranger rung rõ ở vô lăng mỗi lần đề máy buổi sáng.,negative,động cơ,review,[],easy,curated-v2-g0752,curated-v2,approved
curated-v2-0753,"Dong co VF 6 chay cao toc mat pin nhanh, ve toi con 20 phan tram, qua lo lang.","Dong co Vinfast 6 chay cao toc mat pin nhanh, ve toi con 20 phan tram, qua lo lang.",negative,động cơ,review,"[""missing_diacritics"", ""brand_alias""]",hard,curated-v2-g0753,curated-v2,approved
curated-v2-0754,"Toyota Fortuner 2.7 xăng lên đèo hụt hơi rõ, trong khi bản máy dầu của chính hãng vẫn bò dẻo.","Toyota Fortuner 2.7 xăng lên đèo hụt hơi rõ, trong khi bản máy dầu của chính hãng vẫn bò dẻo.",negative,động cơ,comparison,[],medium,curated-v2-g0754,curated-v2,approved
curated-v2-0755,"Hyundai Tucson máy xăng leo dốc dài là nóng máy, quạt hút gằn to, có bác nào gặp chưa?","Hyundai Tucson máy xăng leo dốc dài là nóng máy, quạt hút gằn to, có bác nào gặp chưa?",negative,động cơ,question,[],medium,curated-v2-g0755,curated-v2,approved
curated-v2-0756,Kia Seltos hụt ga lúc vượt xe.,Kia Seltos hụt ga lúc vượt xe.,negative,động cơ,short,[],easy,curated-v2-g0756,curated-v2,approved
curated-v2-0757,"Mazda CX-8 turbo giữa trưa Hà Nội cx chậm ăn ga, ra hãng họ bảo bình thường, bực thật 😡","Mazda cũng-8 turbo giữa trưa Hà Nội cũng chậm ăn ga, ra hãng họ bảo bình thường, bực thật 😡",negative,động cơ,conversational,"[""teencode"", ""emoji""]",hard,curated-v2-g0757,curated-v2,approved
curated-v2-0758,Toy Vios máy nhỏ mà chưa bao giờ làm mình thất vọng trên dốc cao.,Toyota Vios máy nhỏ mà chưa bao giờ làm mình thất vọng trên dốc cao.,positive,động cơ,comment,"[""brand_alias""]",easy,curated-v2-g0758,curated-v2,approved
curated-v2-0759,"Máy dầu Fortuner 2.8 của Toy kéo 2 tấn có ì không mấy bác, em định lên đời?","Máy dầu Fortuner 2.8 của Toyota kéo 2 tấn có ì không mấy bác, em định lên đời?",neutral,động cơ,question,"[""brand_alias""]",medium,curated-v2-g0759,curated-v2,approved
curated-v2-0760,"Mình chạy VF e34 gần một năm, cảm nhận máy móc chỉ là average thôi, không tệ đâu.","Mình chạy Vinfast e34 gần một năm, cảm nhận máy móc chỉ là tạm thôi, không tệ đâu.",neutral,động cơ,conversational,"[""code_switching"", ""brand_alias""]",medium,curated-v2-g0760,curated-v2,approved
curated-v2-0761,Máy Kia K3 chạy bình thường 😐,Máy Kia K3 chạy bình thường 😐,neutral,động cơ,short,"[""emoji""]",easy,curated-v2-g0761,curated-v2,approved
curated-v2-0762,"VF 8 sạc đầy leo dốc đèo Hải Vân mà máy rống lên ko trôi, ai gặp giống em ko?","Vinfast 8 sạc đầy leo dốc đèo Hải Vân mà máy rống lên không trôi, ai gặp giống em không?",negative,động cơ,question,"[""teencode"", ""brand_alias""]",hard,curated-v2-g0762,curated-v2,approved
curated-v2-0763,"Palisade túi khí đủ, camera cũng có, an toàn cơ bản vậy thôi 😐","Palisade túi khí đủ, camera cũng có, an toàn cơ bản vậy thôi 😐",neutral,an toàn,conversational,"[""emoji""]",medium,curated-v2-g0763,curated-v2,approved
curated-v2-0764,"Toyota Corolla Cross có 6 túi khí và cân bằng điện tử, mức an toàn cơ bản của phân khúc.","Toyota Corolla Cross có 6 túi khí và cân bằng điện tử, mức an toàn cơ bản của phân khúc.",neutral,an toàn,review,[],easy,curated-v2-g0764,curated-v2,approved
curated-v2-0765,"Mitsubishi Xpander không có nhiều ADAS nhưng phanh ABS với EBD thì đủ, dùng thông thường vẫn ổn.","Mitsubishi Xpander không có nhiều ADAS nhưng phanh ABS với EBD thì đủ, dùng thông thường vẫn ổn.",neutral,an toàn,comment,[],medium,curated-v2-g0765,curated-v2,approved
curated-v2-0766,"Mazda3 với Kia K3 đều có phanh khẩn cấp tự động, chung một mức trang bị an toàn.","Mazda3 với Kia K3 đều có phanh khẩn cấp tự động, chung một mức trang bị an toàn.",neutral,an toàn,comparison,[],easy,curated-v2-g0766,curated-v2,approved
curated-v2-0767,"Mình xem xe Honda City thấy trang bị an toàn chỉ là basic thôi, không chê cũng không khen.","Mình xem xe Honda City thấy trang bị an toàn chỉ là basic thôi, không chê cũng không khen.",neutral,an toàn,conversational,"[""code_switching""]",medium,curated-v2-g0767,curated-v2,approved
curated-v2-0768,"Con Toy Corolla Cross của tôi có cảnh báo lệch làn, hoạt động thỉnh thoảng báo hơi muộn một nhịp.","Con Toyota Corolla Cross của tôi có cảnh báo lệch làn, hoạt động thỉnh thoảng báo hơi muộn một nhịp.",neutral,an toàn,review,"[""brand_alias""]",medium,curated-v2-g0768,curated-v2,approved
curated-v2-0769,"VF 3 bản tiêu chuẩn ko có phanh tay điện tử, giữ xe dốc toàn đạp chân cực lắm.","Vinfast 3 bản tiêu chuẩn không có phanh tay điện tử, giữ xe dốc toàn đạp chân cực lắm.",negative,an toàn,comment,"[""teencode"", ""brand_alias""]",medium,curated-v2-g0769,curated-v2,approved
curated-v2-0770,"Mình dùng thử màn hình Kia Seltos một tuần, kết nối CarPlay ổn định, chất lượng vậy thôi anh em.","Mình dùng thử màn hình Kia Seltos một tuần, kết nối CarPlay ổn định, chất lượng vậy thôi anh em.",neutral,công nghệ & tiện nghi,conversational,[],medium,curated-v2-g0770,curated-v2,approved
curated-v2-0771,"Toyota Camry có sạc điện thoại không dây nhưng tốc độ chậm, đặt cả chuyến đi mới đầy 70%.","Toyota Camry có sạc điện thoại không dây nhưng tốc độ chậm, đặt cả chuyến đi mới đầy 70%.",neutral,công nghệ & tiện nghi,comment,[],easy,curated-v2-g0771,curated-v2,approved
curated-v2-0772,VF 6 có sạc nhanh DC 250kW ko hay chỉ sạc chậm tại nhà vậy mọi người?,Vinfast 6 có sạc nhanh được 250kW không hay chỉ sạc chậm tại nhà vậy mọi người?,neutral,công nghệ & tiện nghi,question,"[""teencode"", ""brand_alias""]",medium,curated-v2-g0772,curated-v2,approved
curated-v2-0773,"Xe Hyundai Tucson có app điều khiển từ xa, dùng cũng tiện vậy thôi các bác ạ 😐","Xe Hyundai Tucson có app điều khiển từ xa, dùng cũng tiện vậy thôi các bác ạ 😐",neutral,công nghệ & tiện nghi,conversational,"[""emoji""]",medium,curated-v2-g0773,curated-v2,approved
curated-v2-0774,"Hệ thống giải trí của Kia K3 dùng một thời gian thấy ổn định, chất lượng âm thanh hơi basic.","Hệ thống giải trí của Kia K3 dùng một thời gian thấy ổn định, chất lượng âm thanh hơi basic.",neutral,công nghệ & tiện nghi,review,"[""code_switching""]",medium,curated-v2-g0774,curated-v2,approved
curated-v2-0775,"Mitsu Xpander Cross thêm cổng sạc sau cho hàng ghế hai, tiện cho hành khách đi xa.","Mitsubishi Xpander Cross thêm cổng sạc sau cho hàng ghế hai, tiện cho hành khách đi xa.",neutral,công nghệ & tiện nghi,comment,"[""brand_alias""]",medium,curated-v2-g0775,curated-v2,approved
curated-v2-0776,"App Vinfast kết nối với VF 6 hay mất sóng, mình bấm mở khóa từ xa mấy lần mới ăn, bực mình.","App Vinfast kết nối với Vinfast 6 hay mất sóng, mình bấm mở khóa từ xa mấy lần mới ăn, bực mình.",negative,công nghệ & tiện nghi,conversational,"[""brand_alias""]",medium,curated-v2-g0776,curated-v2,approved
curated-v2-0777,"Điều hòa VF 8 chạy chưa được 30 phút là pin tụt 5%, lắp thêm cái này ko đáng 😡","Điều hòa Vinfast 8 chạy chưa được 30 phút là pin tụt 5%, lắp thêm cái này không đáng 😡",negative,công nghệ & tiện nghi,comment,"[""teencode"", ""emoji"", ""brand_alias""]",hard,curated-v2-g0777,curated-v2,approved
curated-v2-0778,"Màn hình Ford Everest bản tiêu chuẩn chậm hơn hẳn Territory, cùng hãng mà trải nghiệm chênh nhau một đời.","Màn hình Ford Everest bản tiêu chuẩn chậm hơn hẳn Territory, cùng hãng mà trải nghiệm chênh nhau một đời.",negative,công nghệ & tiện nghi,comparison,[],medium,curated-v2-g0778,curated-v2,approved
curated-v2-0779,"Honda City màn hình giữ nguyên như đời cũ vậy mà giá tăng, honestly bad move đúng không mọi người?","Honda City màn hình giữ nguyên như đời cũ vậy mà giá tăng, honestly tệ move đúng không mọi người?",negative,công nghệ & tiện nghi,question,"[""code_switching""]",medium,curated-v2-g0779,curated-v2,approved
curated-v2-0780,"Cruise control của Mazda CX-8 hay bung giữa cao tốc, mình tắt lun vì sợ hơn dùng.","Cruise control của Mazda cũng-8 hay bung giữa cao tốc, mình tắt lun vì sợ hơn dùng.",negative,công nghệ & tiện nghi,conversational,"[""teencode""]",hard,curated-v2-g0780,curated-v2,approved
curated-v2-0781,"Ghế của Hyundai SantaFe bọc da mềm, đi Hà Nội đến Ninh Bình ba tiếng không thấy mỏi lưng.","Ghế của Hyundai SantaFe bọc da mềm, đi Hà Nội đến Ninh Bình ba tiếng không thấy mỏi lưng.",positive,nội thất,review,[],easy,curated-v2-g0781,curated-v2,approved
curated-v2-0782,"Nội thất VF 9 sang hơn Ford Explorer ở chi tiết ốp gỗ, cảm giác ngồi vào là thấy khác.","Nội thất Vinfast 9 sang hơn Ford Explorer ở chi tiết ốp gỗ, cảm giác ngồi vào là thấy khác.",positive,nội thất,comparison,"[""brand_alias""]",medium,curated-v2-g0782,curated-v2,approved
curated-v2-0783,"Mình ngồi thử hàng ghế ba của Mitsubishi Xpander, trẻ con thì ok còn người lớn thì vậy 😐","Mình ngồi thử hàng ghế ba của Mitsubishi Xpander, trẻ con thì ok còn người lớn thì vậy 😐",neutral,nội thất,conversational,"[""emoji""]",medium,curated-v2-g0783,curated-v2,approved
curated-v2-0784,"Da ghế VF e34 nứt chân ghế lái sau 2 năm, hãng bảo do dùng nhiều, mình nghe ko thuyết phục đâu.","Da ghế Vinfast e34 nứt chân ghế lái sau 2 năm, hãng bảo do dùng nhiều, mình nghe không thuyết phục đâu.",negative,nội thất,conversational,"[""teencode"", ""brand_alias""]",hard,curated-v2-g0784,curated-v2,approved
curated-v2-0785,"Vì sao ghế sau CX-5 dựng vậy mà hãng vẫn bán, ngồi hơn một tiếng là đau lưng 😡?","Vì sao ghế sau cũng-5 dựng vậy mà hãng vẫn bán, ngồi hơn một tiếng là đau lưng 😡?",negative,nội thất,question,"[""emoji""]",medium,curated-v2-g0785,curated-v2,approved
curated-v2-0786,"Mâm của Vinfast VF 6 bản Plus nhìn rấttt thể thao, giữ nguyên khỏi độ gì cho mất gốc.","Mâm của Vinfast Vinfast 6 bản Plus nhìn rất thể thao, giữ nguyên khỏi độ gì cho mất gốc.",positive,thiết kế,comment,"[""elongation""]",medium,curated-v2-g0786,curated-v2,approved
curated-v2-0787,"Vinfast VF 8 mâm 21 inch, số đo la-zăng lớn nhất dòng VF hiện tại, nhìn tổng thể vẫn cân.","Vinfast Vinfast 8 mâm 21 inch, số đo la-zăng lớn nhất dòng Vinfast hiện tại, nhìn tổng thể vẫn cân.",neutral,thiết kế,comment,"[""brand_alias""]",medium,curated-v2-g0787,curated-v2,approved
curated-v2-0788,"VF 7 màu xanh xám ngoài đời ra sao vậy các bác, ảnh trên web nhìn không rõ?","Vinfast 7 màu xanh xám ngoài đời ra sao vậy các bác, ảnh trên web nhìn không rõ?",neutral,thiết kế,question,"[""brand_alias""]",medium,curated-v2-g0788,curated-v2,approved
curated-v2-0789,"Honda City bản 2026 đổi cản trước, mình nhìn khác chút chứ tổng thể vẫn y nguyên 😐","Honda City bản 2026 đổi cản trước, mình nhìn khác chút chứ tổng thể vẫn y nguyên 😐",neutral,thiết kế,conversational,"[""emoji""]",medium,curated-v2-g0789,curated-v2,approved
curated-v2-0790,"Đuôi xe Vinfast VF 6 cụt hơn VF 7 rõ rệt, chọn VF 6 vì giá mà nhìn mã thì cứ tiếc.","Đuôi xe Vinfast Vinfast 6 cụt hơn Vinfast 7 rõ rệt, chọn Vinfast 6 vì giá mà nhìn mã thì cứ tiếc.",negative,thiết kế,comparison,"[""brand_alias""]",hard,curated-v2-g0790,curated-v2,approved
curated-v2-0791,"Toy Vios chạy grab cả tuần chỉ hết 500k xăng, nghề chạy xe mà đc vậy là vừa ý.","Toyota Vios chạy grab cả tuần chỉ hết 500k xăng, nghề chạy xe mà được vậy là vừa ý.",positive,mức tiêu hao nhiên liệu,comment,"[""teencode"", ""brand_alias""]",medium,curated-v2-g0791,curated-v2,approved
curated-v2-0792,"Vinfast VF 9 chạy cao tốc pin tụt nhanh kinh khủng, sạc hai lần cho một chuyến dài, ko chịu nổi 😡","Vinfast Vinfast 9 chạy cao tốc pin tụt nhanh kinh khủng, sạc hai lần cho một chuyến dài, không chịu nổi 😡",negative,mức tiêu hao nhiên liệu,comment,"[""teencode"", ""emoji"", ""brand_alias""]",hard,curated-v2-g0792,curated-v2,approved
curated-v2-0793,"Vios đời mới hao hơn đời cũ 0.5 lít vậy mà hãng quảng cáo tiết kiệm, this is confusing thật sự mọi người?","Vios đời mới hao hơn đời cũ 0.5 lít vậy mà hãng quảng cáo tiết kiệm, this is confusing thật sự mọi người?",negative,mức tiêu hao nhiên liệu,question,"[""code_switching""]",medium,curated-v2-g0793,curated-v2,approved
curated-v2-0794,"Bảo dưỡng Mazda định kỳ ở đại lý gần nhà, báo giá từng hạng mục trước rồi mới làm, không phát sinh.","Bảo dưỡng Mazda định kỳ ở đại lý gần nhà, báo giá từng hạng mục trước rồi mới làm, không phát sinh.",neutral,dịch vụ hậu mãi,review,[],easy,curated-v2-g0794,curated-v2,approved
curated-v2-0795,"dai ly toyota o tinh toi nhan bao duong dung gio hen, thu tuc cung nhanh khong loi le gi.","dai ly toyota o tinh toi nhan bao duong dung gio hen, thu tuc cung nhanh khong loi le gi.",neutral,dịch vụ hậu mãi,review,"[""missing_diacritics""]",easy,curated-v2-g0795,curated-v2,approved
curated-v2-0796,"Kia báo trước từng hạng mục bảo dưỡng, đồng ý mới làm, cách làm việc minh bạch rõ.","Kia báo trước từng hạng mục bảo dưỡng, đồng ý mới làm, cách làm việc minh bạch rõ.",neutral,dịch vụ hậu mãi,comment,[],easy,curated-v2-g0796,curated-v2,approved
curated-v2-0797,"Mercedes có xe đưa đón khi bảo dưỡng còn Mazda thì khách tự mang xe đến, hai bên phục vụ khác nhau mỗi kiểu.","Mercedes có xe đưa đón khi bảo dưỡng còn Mazda thì khách tự mang xe đến, hai bên phục vụ khác nhau mỗi kiểu.",neutral,dịch vụ hậu mãi,comparison,[],medium,curated-v2-g0797,curated-v2,approved
curated-v2-0798,Bảo hành VF 7 còn bao nhiêu năm khi mua lại xe cũ vậy mọi người?,Bảo hành Vinfast 7 còn bao nhiêu năm khi mua lại xe cũ vậy mọi người?,neutral,dịch vụ hậu mãi,question,"[""brand_alias""]",medium,curated-v2-g0798,curated-v2,approved
curated-v2-0799,"Kia cứu hộ miễn phí còn Mazda thu phí từng chuyến, so lại thấy poor service thật sự.","Kia cứu hộ miễn phí còn Mazda thu phí từng chuyến, so lại thấy tệ service thật sự.",negative,dịch vụ hậu mãi,comparison,"[""code_switching""]",hard,curated-v2-g0799,curated-v2,approved
curated-v2-0800,"App Vinfast cx mượt, mở điều hòa từ xa là xe lạnh sẵn, trải nghiệm tốt thật.","App Vinfast cũng mượt, mở điều hòa từ xa là xe lạnh sẵn, trải nghiệm tốt thật.",positive,công nghệ & tiện nghi,comment,"[""teencode""]",medium,curated-v2-g0800,curated-v2,approved
curated-v2-0801,"Đồ công nghệ nhiều, đỉnh thật 👍","Đồ công nghệ nhiều, đỉnh thật 👍",positive,công nghệ & tiện nghi,short,"[""emoji""]",easy,curated-v2-g0801,curated-v2,approved
curated-v2-0802,"VF 9 cập nhật OTA hoài, xe cũ mà tính năng cứ mới, mê cái điểm này.","Vinfast 9 cập nhật OTA hoài, xe cũ mà tính năng cứ mới, mê cái điểm này.",positive,công nghệ & tiện nghi,conversational,"[""brand_alias""]",medium,curated-v2-g0802,curated-v2,approved
curated-v2-0803,"Cụm màn hình của Kia K5 hiện đại quáaa, kết nối CarPlay không dây mượt luôn.","Cụm màn hình của Kia K5 hiện đại quá, kết nối CarPlay không dây mượt luôn.",positive,công nghệ & tiện nghi,review,"[""elongation""]",easy,curated-v2-g0803,curated-v2,approved
curated-v2-0804,"Dịch vụ của Mazda overall good, nhắc lịch đúng hẹn, sửa nhanh gọn.","Dịch vụ của Mazda overall tốt, nhắc lịch đúng hẹn, sửa nhanh gọn.",positive,dịch vụ hậu mãi,comment,"[""code_switching""]",medium,curated-v2-g0804,curated-v2,approved
curated-v2-0805,"Cứu hộ 24/7 có thật, gọi là có, phục vụ lun ổn.","Cứu hộ 24/7 có thật, gọi là có, phục vụ lun ổn.",positive,dịch vụ hậu mãi,short,"[""teencode""]",easy,curated-v2-g0805,curated-v2,approved
curated-v2-0806,"Toy ta bảo dưỡng rẻ hơn nghĩ, nhân viên hướng dẫn rõ ràng, ưng á.","Toyota ta bảo dưỡng rẻ hơn nghĩ, nhân viên hướng dẫn rõ ràng, ưng á.",positive,dịch vụ hậu mãi,conversational,"[""brand_alias""]",easy,curated-v2-g0806,curated-v2,approved
curated-v2-0807,"7 túi khí cộng gói ADAS đầy đủ, an tâm chở con nhỏ 👍","7 túi khí cộng gói ADAS đầy đủ, an tâm chở con nhỏ 👍",positive,an toàn,comment,"[""emoji""]",medium,curated-v2-g0807,curated-v2,approved
curated-v2-0808,"Phanh khẩn cấp Toyota Camry phản hồi rấttt nhanh, thử một lần là tin luôn.","Phanh khẩn cấp Toyota Camry phản hồi rất nhanh, thử một lần là tin luôn.",positive,an toàn,review,"[""elongation""]",medium,curated-v2-g0808,curated-v2,approved
curated-v2-0809,"Cảnh báo điểm mù hoạt động chính xác, chạy cao tốc ko lo.","Cảnh báo điểm mù hoạt động chính xác, chạy cao tốc không lo.",positive,an toàn,short,"[""teencode""]",easy,curated-v2-g0809,curated-v2,approved
curated-v2-0810,"Ga ăn ngay, lên số mượt, đi phượt đã 👍","Ga ăn ngay, lên số mượt, đi phượt đã 👍",positive,động cơ,short,"[""emoji""]",easy,curated-v2-g0810,curated-v2,approved
curated-v2-0811,"Máy Mitsu khỏe, kéo người cùng đồ đạc lên Trường Sơn vẫn không đuối.","Máy Mitsubishi khỏe, kéo người cùng đồ đạc lên Trường Sơn vẫn không đuối.",positive,động cơ,conversational,"[""brand_alias""]",medium,curated-v2-g0811,curated-v2,approved
curated-v2-0812,"Động cơ hybrid của Corolla Cross overall good, êm và lên ga không trễ.","Động cơ hybrid của Corolla Cross overall tốt, êm và lên ga không trễ.",positive,động cơ,review,"[""code_switching""]",easy,curated-v2-g0812,curated-v2,approved
curated-v2-0813,"Dáng xe trẻ trung, đèn hậu liền ngang đẹp rấttt.","Dáng xe trẻ trung, đèn hậu liền ngang đẹp rất.",positive,thiết kế,short,"[""elongation""]",easy,curated-v2-g0813,curated-v2,approved
curated-v2-0814,"Toy Innova Cross bản Legender nhìn sang hẳn, cản trước mạnh mẽ hợp đàn ông.","Toyota Innova Cross bản Legender nhìn sang hẳn, cản trước mạnh mẽ hợp đàn ông.",positive,thiết kế,comment,"[""brand_alias""]",easy,curated-v2-g0814,curated-v2,approved
curated-v2-0815,"Ngoại hình cx tạm, không xấu cũng không đẹp.","Ngoại hình cũng tạm, không xấu cũng không đẹp.",neutral,thiết kế,short,"[""teencode""]",easy,curated-v2-g0815,curated-v2,approved
curated-v2-0816,"Thiết kế nhìn ổn, không màu mè 😐","Thiết kế nhìn ổn, không màu mè 😐",neutral,thiết kế,comment,"[""emoji""]",medium,curated-v2-g0816,curated-v2,approved
curated-v2-0817,"Mặt trước VF 5 theo mình thấy bình thường, tùy mắt người nhìn thôi.","Mặt trước Vinfast 5 theo mình thấy bình thường, tùy mắt người nhìn thôi.",neutral,thiết kế,conversational,"[""brand_alias""]",medium,curated-v2-g0817,curated-v2,approved
curated-v2-0818,"Mâm xe đẹp nhưng thiết kế tổng thể bình thường, không có điểm nào nổi bật.","Mâm xe đẹp nhưng thiết kế tổng thể bình thường, không có điểm nào nổi bật.",neutral,thiết kế,review,"[""missing_diacritics""]",medium,curated-v2-g0818,curated-v2,approved
curated-v2-0819,Xe nay co mau moi khong hay van giu dang cu anh em nhi?,Xe nay co mau moi khong hay van giu dang cu anh em nhi?,neutral,thiết kế,question,"[""missing_diacritics""]",easy,curated-v2-g0819,curated-v2,approved
curated-v2-0820,"Phần đuôi xe mới thiết kế average, phần trước nhìn tạm được.","Phần đuôi xe mới thiết kế tạm, phần trước nhìn tạm được.",neutral,thiết kế,review,"[""code_switching""]",medium,curated-v2-g0820,curated-v2,approved
curated-v2-0821,"Ghế êm, cabin đầy đủ dùng 😐","Ghế êm, cabin đầy đủ dùng 😐",neutral,nội thất,short,"[""emoji""]",easy,curated-v2-g0821,curated-v2,approved
curated-v2-0822,"Nội thất cx đủ tiêu chuẩn tầm tiền, chẳng có gì đặc biệt.","Nội thất cũng đủ tiêu chuẩn tầm tiền, chẳng có gì đặc biệt.",neutral,nội thất,comment,"[""teencode""]",medium,curated-v2-g0822,curated-v2,approved
curated-v2-0823,"Kia Seltos cabin tối màu theo mình là bình thường, dùng lâu ít bẩn.","Kia Seltos cabin tối màu theo mình là bình thường, dùng lâu ít bẩn.",neutral,nội thất,conversational,"[""brand_alias""]",medium,curated-v2-g0823,curated-v2,approved
curated-v2-0824,"Noi that xe du dung trong tam gia, khong sang nhung cung khong loi gi.","Noi that xe du dung trong tam gia, khong sang nhung cung khong loi gi.",neutral,nội thất,review,"[""missing_diacritics""]",easy,curated-v2-g0824,curated-v2,approved
curated-v2-0825,Hàng 3 cx đủ ngồi người lớn cho chặng ngắn đúng không mọi người?,Hàng 3 cũng đủ ngồi người lớn cho chặng ngắn đúng không mọi người?,neutral,nội thất,question,"[""teencode""]",easy,curated-v2-g0825,curated-v2,approved
curated-v2-0826,"Vật liệu cabin ở mức average, so với tiền thì chấp nhận được.","Vật liệu cabin ở mức tạm, so với tiền thì chấp nhận được.",neutral,nội thất,review,"[""code_switching""]",medium,curated-v2-g0826,curated-v2,approved
curated-v2-0827,"Máy chạy dc, không bốc cũng không ì.","Máy chạy được, không bốc cũng không ì.",neutral,động cơ,short,"[""teencode""]",easy,curated-v2-g0827,curated-v2,approved
curated-v2-0828,"Vận hành đều, đủ dùng hằng ngày 😐","Vận hành đều, đủ dùng hằng ngày 😐",neutral,động cơ,comment,"[""emoji""]",medium,curated-v2-g0828,curated-v2,approved
curated-v2-0829,"Toy Altis máy 1.8 chạy đều đều, kiểu vậy đó, thích bốc thì không hợp.","Toyota Altis máy 1.8 chạy đều đều, kiểu vậy đó, thích bốc thì không hợp.",neutral,động cơ,conversational,"[""brand_alias""]",medium,curated-v2-g0829,curated-v2,approved
curated-v2-0830,"May chay pho du moi ngay, len cao toc thi phai dap sau chut moi vuot duoc xe.","May chay pho du moi ngay, len cao toc thi phai dap sau chut moi vuot duoc xe.",neutral,động cơ,review,"[""missing_diacritics""]",medium,curated-v2-g0830,curated-v2,approved
curated-v2-0831,"Máy bản mới average so với kỳ vọng, vẫn đủ dùng chứ chẳng có điểm nhấn.","Máy bản mới tạm so với kỳ vọng, vẫn đủ dùng chứ chẳng có điểm nhấn.",neutral,động cơ,review,"[""code_switching""]",medium,curated-v2-g0831,curated-v2,approved
curated-v2-0832,"Bảo dưỡng theo lịch cx thuận tiện, giá tầm trung.","Bảo dưỡng theo lịch cũng thuận tiện, giá tầm trung.",neutral,dịch vụ hậu mãi,short,"[""teencode""]",easy,curated-v2-g0832,curated-v2,approved
curated-v2-0833,"Đại lý gần nhà, vào bảo dưỡng nhanh 😐","Đại lý gần nhà, vào bảo dưỡng nhanh 😐",neutral,dịch vụ hậu mãi,comment,"[""emoji""]",medium,curated-v2-g0833,curated-v2,approved
curated-v2-0834,"VF chính sách bảo hành dài, nhưng điểm đổi phụ tùng ít thì phải cân nhắc.","Vinfast chính sách bảo hành dài, nhưng điểm đổi phụ tùng ít thì phải cân nhắc.",neutral,dịch vụ hậu mãi,conversational,"[""brand_alias""]",medium,curated-v2-g0834,curated-v2,approved
curated-v2-0835,"Dich vu bao duong on ap, khong re cung khong dat, lam viec theo lich hen dung gio.","Dich vu bao duong on ap, khong re cung khong dat, lam viec theo lich hen dung gio.",neutral,dịch vụ hậu mãi,review,"[""missing_diacritics""]",medium,curated-v2-g0835,curated-v2,approved
curated-v2-0836,"Trang bị an toàn cơ bản dc, cần gì phải lên bản cao.","Trang bị an toàn cơ bản được, cần gì phải lên bản cao.",neutral,an toàn,short,"[""teencode""]",easy,curated-v2-g0836,curated-v2,approved
